Data,Godzina,Generacja źródeł wiatrowych,Generacja źródeł fotowoltaicznych
2022-07-26,14,1898.925,2884.875
2022-07-26,15,2014.538,2647.600
2022-07-26,16,2111.338,2353.375
2022-07-26,17,1913.075,1883.013
2022-07-26,18,1818.550,1337.038
2022-07-26,19,2039.825,789.813
2022-07-26,20,1925.450,341.838
2022-07-26,21,1999.463,118.863
2022-07-26,22,1896.475,1.425
2022-07-26,23,2004.225,0.000
2022-07-26,24,2155.850,0.000
2022-07-27,1,2041.925,0.000
2022-07-27,2,1844.000,0.000
2022-07-27,3,1619.300,0.000
2022-07-27,4,1625.825,0.000
2022-07-27,5,1722.850,2.875
2022-07-27,6,1770.413,94.300
2022-07-27,7,1449.288,532.713
2022-07-27,8,1080.763,1459.500
2022-07-27,9,996.825,2493.788
2022-07-27,10,1377.063,3598.588
2022-07-27,11,1804.313,4413.100
2022-07-27,12,2056.863,4685.688
2022-07-27,13,2046.363,4654.375
2022-07-27,14,2045.538,4840.513
2022-07-27,15,2100.163,4499.125
2022-07-27,16,1928.163,4008.475
2022-07-27,17,1916.563,3363.913
2022-07-27,18,1932.713,2448.288
2022-07-27,19,1981.800,1354.775
2022-07-27,20,1851.463,485.150
2022-07-27,21,1517.863,118.638
2022-07-27,22,1513.038,3.525
2022-07-27,23,1265.500,0.000
2022-07-27,24,1204.650,0.000
2022-07-28,1,1120.650,0.000
2022-07-28,2,1208.250,0.000
2022-07-28,3,1174.450,0.000
2022-07-28,4,1052.813,0.000
2022-07-28,5,1027.888,2.138
2022-07-28,6,986.225,94.363
2022-07-28,7,835.588,474.600
2022-07-28,8,637.313,1461.363
2022-07-28,9,619.813,2989.788
2022-07-28,10,709.813,4018.538
2022-07-28,11,811.088,5052.188
2022-07-28,12,663.050,5572.900
2022-07-28,13,579.650,5689.000
2022-07-28,14,501.188,5776.763
2022-07-28,15,432.213,5516.425
2022-07-28,16,418.475,5049.688
2022-07-28,17,352.425,4275.338
2022-07-28,18,320.263,3050.750
2022-07-28,19,303.350,1628.550
2022-07-28,20,371.538,534.600
2022-07-28,21,575.863,133.900
2022-07-28,22,1054.225,2.938
2022-07-28,23,1499.175,0.000
2022-07-28,24,1844.225,0.000
2022-07-29,1,2036.438,0.000
2022-07-29,2,2159.813,0.000
2022-07-29,3,2221.338,0.000
2022-07-29,4,2250.575,0.000
2022-07-29,5,2274.275,2.950
2022-07-29,6,2288.775,107.563
2022-07-29,7,1986.038,608.613
2022-07-29,8,1092.663,1859.438
2022-07-29,9,564.538,3319.200
2022-07-29,10,503.338,4346.875
2022-07-29,11,560.475,4790.450
2022-07-29,12,642.588,5396.338
2022-07-29,13,764.400,5499.350
2022-07-29,14,780.788,5266.688
2022-07-29,15,848.863,4861.525
2022-07-29,16,862.313,4549.475
2022-07-29,17,1027.613,3593.400
2022-07-29,18,1166.425,2239.763
2022-07-29,19,1362.350,1185.738
2022-07-29,20,1576.588,565.375
2022-07-29,21,2045.175,135.400
2022-07-29,22,2802.438,2.763
2022-07-29,23,3228.600,0.000
2022-07-29,24,3188.125,0.000
2022-07-30,1,3046.538,0.000
2022-07-30,2,2873.538,0.000
2022-07-30,3,2719.825,0.000
2022-07-30,4,2598.975,0.000
2022-07-30,5,2401.113,2.563
2022-07-30,6,2197.563,94.575
2022-07-30,7,1903.088,439.075
2022-07-30,8,1145.113,984.888
2022-07-30,9,643.788,1780.000
2022-07-30,10,574.700,2641.188
2022-07-30,11,796.400,3124.900
2022-07-30,12,940.413,3383.888
2022-07-30,13,1059.650,2962.438
2022-07-30,14,1213.700,2683.188
2022-07-30,15,1415.050,2258.538
2022-07-30,16,1491.900,1870.025
2022-07-30,17,1573.875,1488.663
2022-07-30,18,1730.638,986.238
2022-07-30,19,1730.763,547.275
2022-07-30,20,1840.975,211.838
2022-07-30,21,2066.863,72.663
2022-07-30,22,2284.913,2.138
2022-07-30,23,2355.500,0.000
2022-07-30,24,2352.375,0.000
2022-07-31,1,2372.588,0.000
2022-07-31,2,2304.538,0.000
2022-07-31,3,2211.000,0.000
2022-07-31,4,2175.150,0.000
2022-07-31,5,2180.763,2.175
2022-07-31,6,2133.013,60.850
2022-07-31,7,2116.725,196.425
2022-07-31,8,2168.350,491.600
2022-07-31,9,1965.313,1013.113
2022-07-31,10,2014.450,1577.113
2022-07-31,11,2136.475,2174.688
2022-07-31,12,2278.188,2584.413
2022-07-31,13,2378.675,2858.625
2022-07-31,14,2335.688,2818.238
2022-07-31,15,2252.738,2745.400
2022-07-31,16,2151.650,2560.450
2022-07-31,17,1961.563,2198.400
2022-07-31,18,1675.650,1714.300
2022-07-31,19,1377.025,949.313
2022-07-31,20,1073.125,358.975
2022-07-31,21,988.625,156.588
2022-07-31,22,1028.588,13.913
2022-07-31,23,1107.525,0.000
2022-07-31,24,1094.825,0.000
2022-08-01,1,967.613,0.000
2022-08-01,2,863.388,0.000
2022-08-01,3,780.325,0.000
2022-08-01,4,807.475,0.000
2022-08-01,5,786.613,1.200
2022-08-01,6,756.038,97.500
2022-08-01,7,722.625,426.375
2022-08-01,8,529.588,1153.225
2022-08-01,9,411.938,2032.075
2022-08-01,10,348.250,2953.263
2022-08-01,11,314.725,3762.463
2022-08-01,12,347.788,4126.750
2022-08-01,13,379.950,4413.163
2022-08-01,14,428.263,4578.475
2022-08-01,15,514.138,4290.600
2022-08-01,16,608.375,3873.863
2022-08-01,17,732.713,3238.600
2022-08-01,18,795.075,2139.675
2022-08-01,19,662.013,1093.738
2022-08-01,20,640.988,427.275
2022-08-01,21,636.013,91.513
2022-08-01,22,638.550,0.000
2022-08-01,23,710.913,0.000
2022-08-01,24,752.575,0.000
2022-08-02,1,794.000,0.000
2022-08-02,2,791.325,0.000
2022-08-02,3,847.150,0.000
2022-08-02,4,896.863,0.000
2022-08-02,5,672.175,1.188
2022-08-02,6,637.088,75.225
2022-08-02,7,569.950,413.138
2022-08-02,8,332.925,1294.438
2022-08-02,9,241.613,2465.400
2022-08-02,10,234.150,3468.888
2022-08-02,11,230.775,4630.788
2022-08-02,12,210.375,5315.488
2022-08-02,13,219.088,5188.038
2022-08-02,14,212.488,5317.475
2022-08-02,15,204.600,5166.550
2022-08-02,16,212.775,4821.638
2022-08-02,17,212.375,3900.863
2022-08-02,18,231.050,2810.950
2022-08-02,19,186.900,1369.225
2022-08-02,20,133.113,414.138
2022-08-02,21,203.625,88.850
2022-08-02,22,363.025,0.000
2022-08-02,23,480.938,0.000
2022-08-02,24,595.888,0.000
2022-08-03,1,758.650,0.000
2022-08-03,2,852.888,0.000
2022-08-03,3,811.638,0.000
2022-08-03,4,679.875,0.000
2022-08-03,5,637.038,2.563
2022-08-03,6,647.338,94.750
2022-08-03,7,572.400,562.513
2022-08-03,8,367.213,1508.550
2022-08-03,9,143.725,2876.175
2022-08-03,10,66.238,4330.938
2022-08-03,11,134.338,5394.525
2022-08-03,12,197.863,6018.900
2022-08-03,13,200.125,6142.288
2022-08-03,14,185.950,6081.200
2022-08-03,15,173.375,5695.725
2022-08-03,16,170.325,5112.713
2022-08-03,17,149.600,4253.588
2022-08-03,18,134.238,3008.600
2022-08-03,19,146.875,1466.763
2022-08-03,20,241.063,404.763
2022-08-03,21,574.588,97.450
2022-08-03,22,1030.563,0.000
2022-08-03,23,1616.175,0.000
2022-08-03,24,2204.363,0.000
2022-08-04,1,2639.513,0.000
2022-08-04,2,2563.688,0.000
2022-08-04,3,2322.188,0.000
2022-08-04,4,2139.988,0.000
2022-08-04,5,1875.250,1.113
2022-08-04,6,1680.738,78.875
2022-08-04,7,1426.288,517.988
2022-08-04,8,862.350,1775.975
2022-08-04,9,253.963,3357.388
2022-08-04,10,126.825,4654.075
2022-08-04,11,286.763,5650.513
2022-08-04,12,627.313,6237.313
2022-08-04,13,768.025,6488.700
2022-08-04,14,778.600,6410.563
2022-08-04,15,736.600,6055.263
2022-08-04,16,665.550,5339.788
2022-08-04,17,664.063,4283.563
2022-08-04,18,714.263,2926.413
2022-08-04,19,853.700,1365.488
2022-08-04,20,1251.563,442.725
2022-08-04,21,2241.163,95.763
2022-08-04,22,3470.400,0.000
2022-08-04,23,4152.288,0.000
2022-08-04,24,4220.613,0.000
2022-08-05,1,4053.575,0.000
2022-08-05,2,3825.600,0.000
2022-08-05,3,3415.788,0.000
2022-08-05,4,3082.750,0.000
2022-08-05,5,2911.050,0.863
2022-08-05,6,2618.200,69.688
2022-08-05,7,2169.513,471.850
2022-08-05,8,1339.438,1781.413
2022-08-05,9,682.438,3373.663
2022-08-05,10,791.225,4657.513
2022-08-05,11,1342.013,5618.888
2022-08-05,12,1614.250,6149.425
2022-08-05,13,1555.925,6232.725
2022-08-05,14,1397.025,6268.650
2022-08-05,15,1323.563,5768.475
2022-08-05,16,1164.588,4999.200
2022-08-05,17,1012.000,4011.350
2022-08-05,18,945.813,2620.650
2022-08-05,19,1185.900,1191.050
2022-08-05,20,1684.288,339.688
2022-08-05,21,2128.425,73.338
2022-08-05,22,2268.738,0.000
2022-08-05,23,2267.550,0.000
2022-08-05,24,2294.513,0.000
2022-08-06,1,2083.400,0.000
2022-08-06,2,2090.750,0.000
2022-08-06,3,2220.075,0.000
2022-08-06,4,2489.238,0.000
2022-08-06,5,2679.125,0.863
2022-08-06,6,2485.575,62.100
2022-08-06,7,2575.375,313.188
2022-08-06,8,2535.838,829.450
2022-08-06,9,2543.113,1333.663
2022-08-06,10,2532.625,1917.275
2022-08-06,11,2720.713,2438.225
2022-08-06,12,2635.088,2834.775
2022-08-06,13,2820.313,3175.400
2022-08-06,14,2846.363,3375.000
2022-08-06,15,2732.463,3530.263
2022-08-06,16,2640.588,3446.075
2022-08-06,17,2523.000,2922.000
2022-08-06,18,2394.875,2011.225
2022-08-06,19,2176.900,1111.425
2022-08-06,20,1722.338,380.438
2022-08-06,21,1469.475,78.713
2022-08-06,22,1619.375,0.000
2022-08-06,23,1749.338,0.000
2022-08-06,24,1702.438,0.000
2022-08-07,1,1629.863,0.000
2022-08-07,2,1457.775,0.000
2022-08-07,3,1276.275,0.000
2022-08-07,4,1118.063,0.000
2022-08-07,5,850.200,0.863
2022-08-07,6,721.375,68.488
2022-08-07,7,581.238,421.600
2022-08-07,8,335.125,1672.000
2022-08-07,9,128.250,3415.050
2022-08-07,10,220.075,4467.650
2022-08-07,11,317.675,4903.763
2022-08-07,12,351.163,5062.025
2022-08-07,13,390.713,5288.925
2022-08-07,14,376.613,5340.063
2022-08-07,15,318.600,5270.425
2022-08-07,16,298.688,4723.525
2022-08-07,17,273.700,3708.888
2022-08-07,18,265.225,2691.875
2022-08-07,19,260.650,1432.625
2022-08-07,20,311.775,422.638
2022-08-07,21,472.263,89.575
2022-08-07,22,698.200,0.000
2022-08-07,23,856.938,0.000
2022-08-07,24,913.763,0.000
2022-08-08,1,860.200,0.000
2022-08-08,2,810.000,0.000
2022-08-08,3,672.200,0.000
2022-08-08,4,603.238,0.000
2022-08-08,5,510.950,0.000
2022-08-08,6,382.025,60.938
2022-08-08,7,300.625,438.775
2022-08-08,8,213.213,1435.925
2022-08-08,9,100.600,2809.900
2022-08-08,10,65.600,4185.038
2022-08-08,11,98.800,5006.475
2022-08-08,12,107.475,4982.450
2022-08-08,13,117.325,4851.225
2022-08-08,14,138.675,4583.050
2022-08-08,15,179.638,4381.575
2022-08-08,16,236.400,3636.975
2022-08-08,17,277.163,2995.738
2022-08-08,18,327.925,2109.413
2022-08-08,19,386.963,1002.538
2022-08-08,20,416.475,352.375
2022-08-08,21,528.763,65.438
2022-08-08,22,718.038,0.000
2022-08-08,23,867.000,0.000
2022-08-08,24,901.963,0.000
2022-08-09,1,838.838,0.000
2022-08-09,2,738.350,0.000
2022-08-09,3,590.075,0.000
2022-08-09,4,446.475,0.000
2022-08-09,5,341.813,0.000
2022-08-09,6,287.688,40.988
2022-08-09,7,263.650,328.200
2022-08-09,8,198.050,1153.263
2022-08-09,9,95.800,2260.763
2022-08-09,10,101.200,3445.288
2022-08-09,11,143.388,4731.888
2022-08-09,12,137.275,5185.525
2022-08-09,13,170.663,4888.625
2022-08-09,14,276.975,4303.738
2022-08-09,15,463.188,4225.488
2022-08-09,16,590.488,3942.438
2022-08-09,17,621.113,3235.713
2022-08-09,18,731.825,2219.838
2022-08-09,19,715.213,1169.750
2022-08-09,20,639.700,375.113
2022-08-09,21,728.075,55.213
2022-08-09,22,903.700,0.000
2022-08-09,23,966.900,0.000
2022-08-09,24,933.913,0.000
2022-08-10,1,821.325,0.000
2022-08-10,2,736.650,0.000
2022-08-10,3,572.988,0.000
2022-08-10,4,443.763,0.000
2022-08-10,5,404.650,0.000
2022-08-10,6,422.325,51.525
2022-08-10,7,385.925,431.800
2022-08-10,8,205.350,1696.063
2022-08-10,9,41.225,3405.900
2022-08-10,10,77.375,4736.725
2022-08-10,11,148.138,5559.850
2022-08-10,12,186.825,5579.363
2022-08-10,13,246.338,5517.463
2022-08-10,14,299.888,5460.338
2022-08-10,15,379.400,5186.388
2022-08-10,16,478.063,4752.550
2022-08-10,17,540.250,3942.250
2022-08-10,18,664.775,2628.650
2022-08-10,19,702.300,1166.188
2022-08-10,20,733.913,293.150
2022-08-10,21,1143.188,51.400
2022-08-10,22,1469.750,0.000
2022-08-10,23,1592.438,0.000
2022-08-10,24,1668.338,0.000
2022-08-11,1,1520.363,0.000
2022-08-11,2,1404.988,0.000
2022-08-11,3,1202.088,0.000
2022-08-11,4,914.675,0.000
2022-08-11,5,688.838,0.000
2022-08-11,6,596.113,46.888
2022-08-11,7,536.838,390.813
2022-08-11,8,382.350,1604.700
2022-08-11,9,93.125,3241.188
2022-08-11,10,98.025,4524.475
2022-08-11,11,261.588,5321.013
2022-08-11,12,386.475,5552.075
2022-08-11,13,406.113,5367.763
2022-08-11,14,418.850,5117.975
2022-08-11,15,499.925,5202.075
2022-08-11,16,603.700,4639.525
2022-08-11,17,782.075,3213.363
2022-08-11,18,895.850,2078.163
2022-08-11,19,863.850,926.825
2022-08-11,20,831.388,271.725
2022-08-11,21,1220.275,44.438
2022-08-11,22,1477.975,0.000
2022-08-11,23,1643.275,0.000
2022-08-11,24,1674.500,0.000
2022-08-12,1,1677.400,0.000
2022-08-12,2,1591.275,0.000
2022-08-12,3,1478.575,0.000
2022-08-12,4,1386.200,0.000
2022-08-12,5,1161.950,0.000
2022-08-12,6,1038.750,40.963
2022-08-12,7,998.650,344.025
2022-08-12,8,578.325,1366.413
2022-08-12,9,182.950,2763.400
2022-08-12,10,160.938,4123.450
2022-08-12,11,362.263,5004.363
2022-08-12,12,659.300,5434.875
2022-08-12,13,811.513,5347.088
2022-08-12,14,855.463,5111.113
2022-08-12,15,948.875,4629.475
2022-08-12,16,1034.450,4007.263
2022-08-12,17,1055.138,3265.275
2022-08-12,18,1194.775,2285.413
2022-08-12,19,1213.225,1130.363
2022-08-12,20,1171.563,287.050
2022-08-12,21,1470.225,51.825
2022-08-12,22,1875.000,0.000
2022-08-12,23,1981.688,0.000
2022-08-12,24,1994.875,0.000
2022-08-13,1,1745.888,0.000
2022-08-13,2,1423.350,0.000
2022-08-13,3,1145.888,0.000
2022-08-13,4,993.838,0.000
2022-08-13,5,985.113,0.000
2022-08-13,6,1089.975,49.363
2022-08-13,7,1169.913,250.475
2022-08-13,8,884.575,765.850
2022-08-13,9,597.900,1453.675
2022-08-13,10,701.638,2330.075
2022-08-13,11,1088.850,2861.300
2022-08-13,12,1051.613,3370.413
2022-08-13,13,926.900,3599.650
2022-08-13,14,873.588,3568.375
2022-08-13,15,1049.863,3453.788
2022-08-13,16,1315.063,2946.675
2022-08-13,17,1590.613,2343.225
2022-08-13,18,1720.475,1656.088
2022-08-13,19,1632.325,709.963
2022-08-13,20,1540.988,241.950
2022-08-13,21,1842.088,49.438
2022-08-13,22,2073.038,0.000
2022-08-13,23,1756.250,0.000
2022-08-13,24,1669.575,0.000
2022-08-14,1,1686.488,0.000
2022-08-14,2,1700.388,0.000
2022-08-14,3,1669.650,0.000
2022-08-14,4,1501.463,0.000
2022-08-14,5,1339.125,0.000
2022-08-14,6,1300.338,44.550
2022-08-14,7,1193.175,291.400
2022-08-14,8,818.075,957.250
2022-08-14,9,388.213,1809.938
2022-08-14,10,372.163,2816.813
2022-08-14,11,833.088,3769.938
2022-08-14,12,1199.513,4400.000
2022-08-14,13,1276.763,4570.975
2022-08-14,14,1292.088,4763.075
2022-08-14,15,1282.638,4372.613
2022-08-14,16,1366.200,3931.650
2022-08-14,17,1539.025,3038.338
2022-08-14,18,1711.200,1926.938
2022-08-14,19,1489.463,946.338
2022-08-14,20,1426.450,276.400
2022-08-14,21,1642.050,63.488
2022-08-14,22,1378.938,0.000
2022-08-14,23,1417.400,0.000
2022-08-14,24,1631.525,0.000
2022-08-15,1,1666.538,0.000
2022-08-15,2,1753.563,0.000
2022-08-15,3,1800.588,0.000
2022-08-15,4,1854.838,0.000
2022-08-15,5,1678.788,0.000
2022-08-15,6,1512.963,34.975
2022-08-15,7,1452.025,345.038
2022-08-15,8,1019.563,1298.613
2022-08-15,9,475.925,2690.625
2022-08-15,10,350.225,3948.138
2022-08-15,11,628.650,4858.200
2022-08-15,12,1271.600,5249.363
2022-08-15,13,1722.488,5169.950
2022-08-15,14,1847.725,4901.738
2022-08-15,15,1947.863,4664.063
2022-08-15,16,2177.113,3864.013
2022-08-15,17,2453.225,3040.363
2022-08-15,18,2136.250,2178.800
2022-08-15,19,1788.525,1073.038
2022-08-15,20,1933.475,292.150
2022-08-15,21,2359.375,38.988
2022-08-15,22,2496.325,0.000
2022-08-15,23,2445.025,0.000
2022-08-15,24,2299.150,0.000
2022-08-16,1,2070.975,0.000
2022-08-16,2,1967.138,0.000
2022-08-16,3,1660.938,0.000
2022-08-16,4,1581.413,0.000
2022-08-16,5,1491.813,0.000
2022-08-16,6,1311.875,27.063
2022-08-16,7,1056.525,303.850
2022-08-16,8,668.038,1175.738
2022-08-16,9,256.600,2492.238
2022-08-16,10,153.150,3763.900
2022-08-16,11,117.738,4684.625
2022-08-16,12,185.388,5239.038
2022-08-16,13,297.000,5159.175
2022-08-16,14,369.525,4834.625
2022-08-16,15,331.863,4482.163
2022-08-16,16,431.400,3963.000
2022-08-16,17,463.025,2756.413
2022-08-16,18,675.063,1874.413
2022-08-16,19,529.200,930.438
2022-08-16,20,406.013,269.613
2022-08-16,21,371.263,46.313
2022-08-16,22,423.088,0.000
2022-08-16,23,359.825,0.000
2022-08-16,24,299.050,0.000
2022-08-17,1,299.800,0.000
2022-08-17,2,239.925,0.000
2022-08-17,3,177.488,0.000
2022-08-17,4,152.750,0.000
2022-08-17,5,122.850,0.000
2022-08-17,6,99.750,26.625
2022-08-17,7,116.313,309.850
2022-08-17,8,76.388,1318.238
2022-08-17,9,21.450,2834.800
2022-08-17,10,21.300,4252.163
2022-08-17,11,43.588,5153.450
2022-08-17,12,81.313,5616.588
2022-08-17,13,117.775,5625.538
2022-08-17,14,163.163,5372.113
2022-08-17,15,255.375,4919.438
2022-08-17,16,341.500,4210.838
2022-08-17,17,398.163,3468.750
2022-08-17,18,431.850,2251.813
2022-08-17,19,380.388,959.413
2022-08-17,20,417.725,275.563
2022-08-17,21,676.038,35.725
2022-08-17,22,989.425,0.000
2022-08-17,23,1174.563,0.000
2022-08-17,24,1288.738,0.000
2022-08-18,1,1160.300,0.000
2022-08-18,2,937.675,0.000
2022-08-18,3,906.088,0.000
2022-08-18,4,790.250,0.000
2022-08-18,5,720.600,0.000
2022-08-18,6,692.525,31.363
2022-08-18,7,704.413,368.538
2022-08-18,8,539.338,1382.775
2022-08-18,9,274.363,2813.688
2022-08-18,10,146.275,4178.413
2022-08-18,11,208.938,5190.338
2022-08-18,12,263.050,5789.575
2022-08-18,13,280.988,5907.500
2022-08-18,14,299.288,5798.100
2022-08-18,15,358.413,5236.225
2022-08-18,16,408.163,4457.213
2022-08-18,17,587.188,3453.075
2022-08-18,18,852.138,2203.550
2022-08-18,19,1123.538,919.125
2022-08-18,20,1343.950,237.725
2022-08-18,21,1667.413,45.025
2022-08-18,22,2165.738,0.000
2022-08-18,23,2548.338,0.000
2022-08-18,24,2485.725,0.000
2022-08-19,1,2317.988,0.000
2022-08-19,2,2074.763,0.000
2022-08-19,3,2116.525,0.000
2022-08-19,4,1938.888,0.000
2022-08-19,5,2077.413,0.000
2022-08-19,6,2253.413,28.813
2022-08-19,7,2338.013,354.950
2022-08-19,8,1914.275,1294.100
2022-08-19,9,1379.050,2737.475
2022-08-19,10,1346.963,3877.988
2022-08-19,11,1635.175,4499.325
2022-08-19,12,1916.350,4843.513
2022-08-19,13,2035.138,5202.275
2022-08-19,14,2150.388,5244.250
2022-08-19,15,2155.513,4774.850
2022-08-19,16,2173.738,3958.838
2022-08-19,17,2243.750,3134.413
2022-08-19,18,2221.125,1806.000
2022-08-19,19,2106.000,701.188
2022-08-19,20,1885.313,235.250
2022-08-19,21,2216.325,31.075
2022-08-19,22,2246.038,0.000
2022-08-19,23,2271.300,0.000
2022-08-19,24,2220.563,0.000
2022-08-20,1,1999.300,0.000
2022-08-20,2,1825.113,0.000
2022-08-20,3,1251.400,0.000
2022-08-20,4,966.588,0.000
2022-08-20,5,768.125,0.000
2022-08-20,6,796.613,37.513
2022-08-20,7,770.975,251.525
2022-08-20,8,591.913,835.738
2022-08-20,9,432.788,1685.863
2022-08-20,10,412.413,2479.013
2022-08-20,11,410.125,3208.913
2022-08-20,12,400.750,3520.563
2022-08-20,13,393.238,3573.775
2022-08-20,14,429.400,3565.663
2022-08-20,15,399.350,3380.563
2022-08-20,16,517.138,3082.013
2022-08-20,17,702.588,2103.688
2022-08-20,18,795.550,1114.063
2022-08-20,19,882.075,511.813
2022-08-20,20,1112.700,166.538
2022-08-20,21,1154.763,35.938
2022-08-20,22,1321.975,0.000
2022-08-20,23,1461.300,0.000
2022-08-20,24,1350.538,0.000
2022-08-21,1,1308.600,0.000
2022-08-21,2,1245.525,0.000
2022-08-21,3,1083.300,0.000
2022-08-21,4,1070.088,0.000
2022-08-21,5,1146.000,0.000
2022-08-21,6,1252.938,40.663
2022-08-21,7,1380.763,245.263
2022-08-21,8,1179.363,723.263
2022-08-21,9,984.825,1291.900
2022-08-21,10,936.575,1909.463
2022-08-21,11,862.613,2312.088
2022-08-21,12,835.838,2552.600
2022-08-21,13,978.625,2634.950
2022-08-21,14,946.438,2427.713
2022-08-21,15,1184.088,2203.238
2022-08-21,16,1263.325,1844.225
2022-08-21,17,1419.150,1335.500
2022-08-21,18,1456.538,775.038
2022-08-21,19,1551.363,368.088
2022-08-21,20,1440.150,165.125
2022-08-21,21,1467.900,26.288
2022-08-21,22,1492.838,0.000
2022-08-21,23,1391.213,0.000
2022-08-21,24,1275.225,0.000
2022-08-22,1,1216.513,0.000
2022-08-22,2,1141.788,0.000
2022-08-22,3,1082.100,0.000
2022-08-22,4,1176.088,0.000
2022-08-22,5,1230.338,0.000
2022-08-22,6,1161.288,13.563
2022-08-22,7,1134.875,183.625
2022-08-22,8,1045.100,610.650
2022-08-22,9,948.750,1204.213
2022-08-22,10,857.575,1741.600
2022-08-22,11,747.038,2117.250
2022-08-22,12,695.163,2429.688
2022-08-22,13,754.663,2742.425
2022-08-22,14,857.700,2669.375
2022-08-22,15,992.750,2421.263
2022-08-22,16,1107.575,2092.000
2022-08-22,17,1257.825,1668.025
2022-08-22,18,1391.000,1007.113
2022-08-22,19,1440.425,379.875
2022-08-22,20,1441.988,133.375
2022-08-22,21,1661.050,8.988
2022-08-22,22,1811.375,0.000
2022-08-22,23,1699.263,0.000
2022-08-22,24,1684.488,0.000
2022-08-23,1,1733.688,0.000
2022-08-23,2,1632.900,0.000
2022-08-23,3,1580.738,0.000
2022-08-23,4,1435.350,0.000
2022-08-23,5,1318.125,0.000
2022-08-23,6,1355.588,19.175
2022-08-23,7,1346.538,237.025
2022-08-23,8,1108.888,808.538
2022-08-23,9,877.575,1544.950
2022-08-23,10,831.250,2213.813
2022-08-23,11,861.925,2787.075
2022-08-23,12,799.463,3211.100
2022-08-23,13,717.350,3528.563
2022-08-23,14,651.325,3443.925
2022-08-23,15,676.400,3399.475
2022-08-23,16,820.213,2902.550
2022-08-23,17,1123.300,2188.950
2022-08-23,18,1060.925,1175.650
2022-08-23,19,975.063,590.250
2022-08-23,20,1077.338,173.300
2022-08-23,21,1219.325,9.163
2022-08-23,22,1112.888,0.000
2022-08-23,23,900.638,0.000
2022-08-23,24,772.125,0.000
2022-08-24,1,694.013,0.000
2022-08-24,2,599.463,0.000
2022-08-24,3,585.725,0.000
2022-08-24,4,503.338,0.000
2022-08-24,5,475.613,0.000
2022-08-24,6,509.363,16.450
2022-08-24,7,437.175,219.213
2022-08-24,8,246.838,736.700
2022-08-24,9,174.788,1576.575
2022-08-24,10,175.413,2514.275
2022-08-24,11,212.350,3282.988
2022-08-24,12,216.850,3824.963
2022-08-24,13,222.263,4361.663
2022-08-24,14,249.413,4222.900
2022-08-24,15,316.438,3938.088
2022-08-24,16,416.688,3543.800
2022-08-24,17,565.275,2776.250
2022-08-24,18,684.025,1672.750
2022-08-24,19,718.388,706.338
2022-08-24,20,762.500,183.538
2022-08-24,21,1133.513,6.738
2022-08-24,22,1223.363,0.000
2022-08-24,23,1372.163,0.000
2022-08-24,24,1181.825,0.000
2022-08-25,1,1116.275,0.000
2022-08-25,2,966.913,0.000
2022-08-25,3,933.963,0.000
2022-08-25,4,919.538,0.000
2022-08-25,5,910.013,0.000
2022-08-25,6,820.475,15.388
2022-08-25,7,790.025,217.350
2022-08-25,8,728.038,890.500
2022-08-25,9,520.963,1845.888
2022-08-25,10,441.713,2771.038
2022-08-25,11,481.863,3750.525
2022-08-25,12,429.800,4599.413
2022-08-25,13,452.575,5390.375
2022-08-25,14,479.463,5609.463
2022-08-25,15,573.325,5368.200
2022-08-25,16,610.750,4694.988
2022-08-25,17,676.763,3625.400
2022-08-25,18,710.288,2194.050
2022-08-25,19,775.075,822.200
2022-08-25,20,1060.000,190.888
2022-08-25,21,1430.713,9.513
2022-08-25,22,1491.275,0.000
2022-08-25,23,1483.975,0.000
2022-08-25,24,1266.875,0.000
2022-08-26,1,1124.600,0.000
